chris_evans,[0.0, 0.0, 0.0, 0.0, 5.357142857142857]
hayley_atwell,[0.0, 0.0, 0.0, 0.0, 0.0]
sebastian_stan,[0.0, 1.25, 1.25, 7.5, 10.714285714285714]
tommy_lee_jones,[0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 67.79617738723755
Frames analysed: 112/336
