chris_evans,[5.0, 10.0, 7.5, 31.25, 11.25, 20.192307692307693]
hayley_atwell,[57.49999999999999, 51.24999999999999, 66.25, 57.49999999999999, 31.25, 39.42307692307692]
sebastian_stan,[0.0, 0.0, 1.25, 0.0, 0.0, 0.0]
tommy_lee_jones,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 81.04871678352356
Frames analysed: 104/312
