chris_evans,[0.0, 0.0, 0.0, 2.5, 6.25]
hayley_atwell,[0.0, 0.0, 0.0, 0.0, 0.0]
sebastian_stan,[0.0, 0.0, 1.25, 7.5, 10.714285714285714]
tommy_lee_jones,[0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 59.628509759902954
Frames analysed: 112/336
