channing_tatum,[0.0, 0.0, 0.0, 5.0, 3.75, 47.5, 43.75, 0.0, 0.0, 6.25, 13.750000000000002, 23.75, 3.75, 0.0, 61.25000000000001, 11.76470588235294]
jonah_hill,[55.00000000000001, 85.0, 66.25, 16.25, 37.5, 13.750000000000002, 0.0, 0.0, 53.75, 83.75, 57.49999999999999, 31.25, 55.00000000000001, 58.75, 1.25, 47.794117647058826]
brie_larson,[6.25, 0.0, 7.5, 17.5, 7.5, 0.0, 0.0, 17.5, 41.25, 8.75, 16.25, 20.0, 30.0, 40.0, 30.0, 27.941176470588236]
dave_franco,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 241.76743292808533
Frames analysed: 136/408
