chris_evans,[6.25, 23.75, 6.25, 30.0, 11.25, 20.192307692307693]
hayley_atwell,[42.5, 50.0, 58.75, 57.49999999999999, 31.25, 39.42307692307692]
sebastian_stan,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
tommy_lee_jones,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 94.53848886489868
Frames analysed: 104/312
