channing_tatum,[0.0, 0.0, 0.0, 5.0, 6.25, 48.75, 43.75, 0.0, 0.0, 6.25, 11.25, 22.5, 3.75, 0.0, 61.25000000000001, 11.029411764705882]
jonah_hill,[55.00000000000001, 85.0, 72.5, 16.25, 37.5, 13.750000000000002, 0.0, 0.0, 55.00000000000001, 83.75, 57.49999999999999, 32.5, 57.49999999999999, 58.75, 1.25, 50.0]
brie_larson,[16.25, 6.25, 15.0, 23.75, 27.500000000000004, 0.0, 0.0, 42.5, 43.75, 8.75, 11.25, 20.0, 36.25, 41.25, 32.5, 34.55882352941176]
dave_franco,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 226.60401606559753
Frames analysed: 136/408
