channing_tatum,[5.0, 3.75, 0.0, 0.0, 0.0, 2.8846153846153846]
jonah_hill,[6.25, 5.0, 1.25, 0.0, 7.5, 20.192307692307693]
brie_larson,[0.0, 0.0, 1.25, 0.0, 0.0, 0.0]
dave_franco,[0.0, 1.25, 0.0, 0.0, 0.0, 4.807692307692308]

Time to process/sec, 83.9723150730133
Frames analysed: 104/312
