channing_tatum,[38.75, 33.75, 3.75, 0.0, 0.0, 3.90625]
jonah_hill,[12.5, 16.25, 5.0, 12.5, 0.0, 3.125]
brie_larson,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
dave_franco,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 74.82363486289978
Frames analysed: 128/384
