chris_evans,[21.25, 17.5, 0.0, 1.25, 10.0, 43.75, 72.5, 16.25, 18.75, 54.166666666666664]
hayley_atwell,[0.0, 0.0, 28.749999999999996, 47.5, 32.5, 42.5, 17.5, 2.5, 77.5, 34.375]
sebastian_stan,[0.0, 0.0, 0.0, 0.0, 0.0, 7.5, 2.5, 0.0, 0.0, 0.0]
tommy_lee_jones,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

Time to process/sec, 126.27291893959045
Frames analysed: 96/288
